Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1216.839	-1359.383	142.5442	1.68419	2.473888
6	-1207.913	-1352.546	144.6326	1.69679	0.9390015
12	-1229.295	-1373.673	144.3779	1.805906	1.083304
18	-1229.656	-1374.177	144.521	1.887973	0.8486456
24	-1237.907	-1382.18	144.2725	1.971766	1.025742
30	-1183.733	-1328.006	144.2734	1.994888	1.002098
36	-1208.814	-1352.984	144.1698	2.05422	1.045335
42	-1117.302	-1260.357	143.0558	1.51681	2.255555
48	-1133.276	-1277.206	143.9295	1.829431	1.437012
54	-1123.545	-1268.311	144.7663	1.724858	0.7371226
60	-1150.567	-1294.832	144.2648	1.87972	1.119208
66	-1158.479	-1302.651	144.1711	1.718191	1.334993
72	-1169.391	-1313.449	144.0579	1.718191	1.423815
78	-1197.959	-1342.48	144.5211	1.971822	0.7343087
84	-1174.424	-1318.898	144.4739	1.960157	0.8173007
90	-1181.261	-1325.729	144.4683	1.888673	0.9089221
96	-1186.637	-1330.969	144.332	2.09384	0.8276916
102	-1201.566	-1345.927	144.3605	2.09384	0.7904034
108	-1169.944	-1314.458	144.5132	1.941142	0.7904034
114	-1207.049	-1351.068	144.0186	2.222901	1.028413
120	-1218.202	-1362.767	144.5646	1.85816	0.8316058
126	-1157.276	-1301.325	144.0487	2.278153	0.9417254
132	-1205.244	-1349.651	144.4064	2.121176	0.6744742
138	-1193.606	-1337.839	144.2327	1.812357	1.206556
144	-1200.347	-1344.558	144.211	1.956445	1.098371
150	-1231.855	-1375.664	143.808	1.811078	1.542233
156	-1250.383	-1394.237	143.854	1.811078	1.508017
162	-1243.842	-1387.839	143.9975	2.088639	1.171094
168	-1206.152	-1350.404	144.2523	2.088639	0.9265638
174	-1207.654	-1351.969	144.3147	1.719068	1.216106
180	-1223.395	-1367.767	144.3724	1.763192	1.127288
186	-1199.996	-1344.613	144.6169	1.784844	0.8574059
192	-1239.25	-1383.374	144.1246	1.788008	1.316293
198	-1240.645	-1385.363	144.7181	1.686525	0.853882
204	-1192.355	-1335.817	143.4627	1.463931	2.024519
210	-1209.362	-1352.28	142.9184	1.018857	2.65472
216	-1202.285	-1346.209	143.9246	1.46864	1.705448
222	-1221.897	-1365.588	143.6909	1.807048	1.630688
228	-1151.051	-1294.373	143.3217	1.771334	1.912996
234	-1169.821	-1314.246	144.4251	1.393586	1.39079
240	-1220.221	-1364.09	143.869	1.665056	1.604581
246	-1184.782	-1327.967	143.1852	1.591785	2.12311
252	-1174.143	-1318.434	144.2915	1.585168	1.345036
258	-1143.175	-1286.232	143.0576	1.199498	2.455874
264	-1141.79	-1284.793	143.0035	1.253641	2.455874
270	-1171.922	-1315.849	143.9268	1.81416	1.450714
276	-1188.439	-1333.098	144.6591	1.694428	0.9127421
282	-1195.041	-1339.004	143.9632	1.528089	1.635503
288	-1174.416	-1317.231	142.8153	1.255786	2.571949
294	-1135.279	-1278.9	143.6206	1.547935	1.861614
300	-1170.314	-1314.258	143.9443	1.484679	1.680106
306	-1169.369	-1313.113	143.7445	1.684523	1.680106
312	-1183.899	-1327.828	143.9293	1.560417	1.636653
318	-1166.279	-1309.858	143.5786	1.338954	2.03058
324	-1195.885	-1340.334	144.4491	1.445672	1.330646
330	-1199.814	-1343.111	143.2966	1.42046	2.162195
336	-1238.592	-1382.382	143.7908	1.413331	1.837249
342	-1223.082	-1367.382	144.3	2.143968	0.8042762
348	-1215.324	-1359.943	144.619	1.957569	0.482911
354	-1209.788	-1354.18	144.3913	2.171396	0.5900544
360	-1265.081	-1409.345	144.2647	2.312433	0.4923046
366	-1266.36	-1410.681	144.3205	2.256567	0.4923046
372	-1266.819	-1411.313	144.4931	2.031786	0.6795866
378	-1292.277	-1436.575	144.298	2.162688	0.7817412
384	-1300.229	-1444.452	144.2225	2.354522	0.509439
390	-1299.396	-1443.531	144.1345	2.257282	0.8691925
396	-1317.929	-1461.945	144.0157	2.504433	0.6884436
402	-1293.531	-1437.579	144.0476	2.504433	0.3960173
408	-1316.142	-1460.189	144.0476	2.504433	0.3960173
414	-1346.261	-1490.36	144.099	2.410304	0.3376922
420	-1284.825	-1429.147	144.3228	2.188369	0.7044276
426	-1283.345	-1427.318	143.9733	2.226146	1.068667
432	-1292.041	-1436.488	144.4468	1.96443	0.8458581
438	-1285.504	-1430.008	144.5042	1.70541	1.059025
444	-1326.04	-1469.68	143.64	1.560666	1.839602
450	-1294.605	-1438.658	144.0525	1.560666	1.546629
456	-1310.935	-1455.435	144.5	1.908506	0.8492371
462	-1327.652	-1471.914	144.2623	1.663096	1.305913
468	-1294.075	-1438.504	144.429	1.698593	1.134448
