Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-935.8972	-1080.112	144.2152	2.339145	0.4004953
6	-940.65	-1084.957	144.3074	2.269843	0.4978328
12	-938.1643	-1082.656	144.4917	2.083572	0.5314296
18	-932.9855	-1077.481	144.4955	2.049944	0.6367825
24	-931.2994	-1075.584	144.2843	2.292779	0.4916936
30	-930.6654	-1075.011	144.3454	2.231777	0.4968136
36	-921.4681	-1065.862	144.3939	2.174458	0.5693975
42	-930.71	-1075.136	144.4261	2.141307	0.433292
48	-938.9486	-1083.086	144.1379	2.429544	0.433292
54	-944.5913	-1089.171	144.5799	1.980249	0.598166
60	-934.5352	-1079.106	144.5708	1.958342	0.6715188
66	-951.0935	-1095.612	144.5183	2.01082	0.6715188
72	-945.5669	-1090.138	144.571	1.906809	0.7572306
78	-948.5694	-1093.103	144.5333	1.951929	0.7461537
84	-945.8565	-1090.189	144.3327	2.15568	0.7413246
90	-942.1825	-1086.646	144.4639	2.089642	0.6167231
96	-943.0233	-1087.219	144.1962	2.354627	0.3937187
102	-946.8072	-1090.729	143.9223	2.507523	0.2752456
108	-957.76	-1101.521	143.7614	2.613886	0.2456832
114	-952.894	-1096.597	143.703	2.655571	0.2378666
120	-949.8689	-1093.448	143.5788	2.755258	0.2272285
126	-947.9478	-1092	144.0522	2.427564	0.3105106
132	-943.5782	-1087.949	144.3707	2.205021	0.4733767
138	-948.1944	-1092.708	144.5134	2.029093	0.6434702
144	-946.8437	-1091.28	144.4363	2.136266	0.5495804
150	-942.832	-1087.086	144.2538	2.307796	0.5935869
156	-934.0405	-1078.507	144.4661	1.952576	0.8366825
162	-937.7786	-1082.015	144.2361	2.037937	0.9962754
168	-927.5342	-1071.871	144.3366	2.238516	0.532827
174	-935.0034	-1079.246	144.2422	2.323225	0.5806664
180	-939.0304	-1083.251	144.2202	2.293645	0.699687
186	-929.4473	-1073.721	144.2742	2.302827	0.510269
192	-927.0056	-1071.237	144.2316	2.330444	0.4178659
198	-928.9532	-1073.246	144.2932	2.160114	0.7917585
204	-941.2558	-1085.729	144.4732	1.894173	0.8972699
210	-932.4601	-1077.041	144.5808	1.915677	0.7286149
216	-921.8442	-1066.429	144.5851	1.869778	0.7896165
222	-927.8293	-1072.331	144.5014	1.888561	0.8712828
228	-930.5067	-1075.13	144.6235	1.766188	0.8716232
234	-936.3878	-1080.629	144.2412	1.810299	1.201027
240	-942.2183	-1086.445	144.2263	1.603179	1.382333
246	-931.0277	-1075.461	144.4332	1.529797	1.27522
252	-941.3748	-1085.475	144.1005	1.529797	1.533949
